Review,deskripsi_negatif,deskripsi_netral,deskripsi_positif,harga_negatif,harga_netral,harga_positif,pengiriman_negatif,pengiriman_netral,pengiriman_positif,pelayanan_negatif,pelayanan_netral,pelayanan_positif,kualitas_negatif,kualitas_netral,kualitas_positif,lain-lain
warna blush kaya warna pink kekuning an salem beda blush,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
benda plastik sobek perbaiki kemas barang peroleh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
puas bahannya diganti spandek bagus terjun cukup harga jangkau,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
kirim lambat barang tidak suai gambar kecewa,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kemas hebat latest coplok barang dikirim tanggal ngajuin batal pesan bayar pesan barang barang seller dropship pesan disin review jujur,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
barang baik orang rumah ane lihat barangnya tidak bisnis lapak menit catat mantap jiwa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
barang bagus terima pesan kualitas barang bagus warna nude perfect abu tua maroon bahan jilbab mudah diatur nyaman kepala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
barang lengkap suka dsini cma kirim enth kirim mcet tidak apa yng pnting barang aman mksi,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
jilbab instan shalwa cocok cewek gamau ribet ribet pakai gampang harga murah kualitas bagus recommended,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
barang bagus kirim,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
kaget warna khimar dateng umur foto dicantumkan seller kilat kirim bagus,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jahit kurang apik kemas gapalah benda dtng,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
barang afdal suai pesan kualitas oke,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
oke bagus nyaman pakainya murah riah,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
tidak kejahit bnyak bnang panjangnya kainya halus jarak antra layer layer nggantung pakai kualitas produk standar harga produk standar cepat kirim standar,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
bagus muka kliatan tiruusass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
produk tidak suai pesan kualitas bagus tidak suai kecewa konsumen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
suka suka terawang ringan cukup,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
suka barang bagus bagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
materi dingin elastis anti tembeb kerudung ternyaman pokonya harga lumayan murah dibanding voal kirim cepat pesan,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
mintaanya navy pink dikasih navy semuaa kecewa galagi pesan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
barang bagus barang oke layan oke recommended,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
benda bagus barang cepat smpainya respon baik senang brgnya bagus,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
bagus suai gambar bagus suai gambar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cute kirim cepat warnanya bagus suka pokonya,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
suai gambar warna suai suai pesan kilat prosesnya,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
warnanya mnta foto kasihnya warana kuning bayan alpa benda tidak tf tidak notifikasi sms dh masuk awai dh,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
suka barang baik kemas bagus rapi barang kerudung tipis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uwiwbwiwbwiwhwiw wjw wjw wiwiwiwiwhw wjw wjwjwisgiakqjw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ndk suai barang sye kirim model gambar dtng,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suai catat bahan adem adem dpakai packingan rapi kirim cepat nilai barang baik barang original harga produk baik cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
nilai produk kurang baik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
barang bagus hebat istimewa tiada babat mantapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
x pesan warna kunyit kecil kaya bergo salah jual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
baik kemas kresekin doang bagus kemas kresekin doang bagus kemas kresekin doang bagus kemas kresekin doang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jelek pendek yaammpun awai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kerudungnya kecil tidak suai gambar kirim respon chat,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
bergo jenie suka untk hijab instan tali kecewa tidak suai ekspektasi kaya salah kirim talinya mh tidak warna maroon bda foto maroon terang dkirim maroon gelap teliti pdahal belanja x terima,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pasmina army tebel pasmina coksu tipis maryam hitam tebel maryam moca topis kecil tipis aneh,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bagus sampainya bagus sampainya,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tidak laras harap talinya jelek,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
barang barang nenekku pakai nenek senang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bahannya bagus jahit rapi pesan warna blue sky warna abu kirim promo,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
kecewa hijau toska tidak suai ekspektasi matang hijau toska kualitas produk baik produk original harga produk baik cepat kirim baik,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
tidak suai foto puas perbaiki kualitas bahan baik ukur pola kadang cepak,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dewasa bocah pendek kualitas produk kurang baik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bergonya lumayan gambar kualitasnya tidak suai harga,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tai barang tipis bahan jersey sesal bnyak,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
puass banged aktivitas baik bagus job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
warna oke kain model pendek,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bahanx tipis kualitas produk kurang baik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tipis terawang cream terawang belinya,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
suai jilbab sdikit rijek dibagian benangnya knfrmasi jual potong baik nama jual tidak egois terima kritikan sklipun diskon puas cstmer nomor kualitas produk baik cepat kirim baik respon jual baik,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
baik enak bahan adem jatuh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
paket diterima suai catat terima kualitas produk bagus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
jilbab instan tidak tebal tidak terawang,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
taman dipakai kualitas produk baik produk original harga produk baik,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
biasa barangnya,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
barang bagus suai respon cepat ragu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
barang catat habis chat tk beres ginih barang salah aswad kirim navy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
barang suai ekspektasi bahan halus warna suai ringan jual respon cepat chat masuk ramah kirim cepat produknya cantik kayaknya pesan,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
pesan kunir hitam tidak kirim kuning kemas,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hitam lawan terawang navi lumayan harga segitu,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
pastan belle barang suai kemas apik kilat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
catat bahannya suai harga kecewa jahit kurang apik tidak papa kualitas produk kurang bagus,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
pesannya hijab julanan ngecewain pesan hijab pesan iner pesan tidak suai niat jual tidak return,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hijab instan suai pesan kemas bagus benda cepat,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
jahit kurang rapi ukur tidak laras,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kecil kualitas produk tidak bagus produk tidak original,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
laras pesan bahan bordir oke awai catat sptnya cap bhnnya diperiksa sblm dikirim kelompok pakainya hrg segini hrsnya quality kontrolnya bagus,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
barang kurang kerudung pesn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
barang bagus paket cepat dibungkus rapi apik haru bungkus paketnya dihargai beli foto hp masukkan laptop over all joss gandos laris mampir rezeki terima layan,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
benda baik respon cepat delivery cepat benda bagus hrg murah recsell,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
nilai premium kualitas kirim barang bantu expedisi kirim cepat motif laras foto aslinya rezeki barokah rabbal alamin manfaat abonemen barakallah smuanya jalan baik,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
baik tipis suai harganya,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
pesennya bergo maryam dikirim kerudung segi tidak cedera kualitas produk standar harga produk standar kilat standar respon jual standar,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
kirim cepat catat motifnya bahannya bagus tidak kecewa suka suka suka kerudung instannya,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
jahit tidak rapi bahan tipis panas tidak jatuh lubang wajah besar kualitas produk tidak baik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jahit tidak rapi tali nyatu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
laras benda harga wkwk kesel tu ekspidisinya tu,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
cantik suka pesan sygya pnjngnya pendek mkasihujhgvf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
keren bahan oke kereen pesan pastinya,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
afdal mantama mantap keren okay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
barang oke bahannya adem enteng jatuh motifnya bagus cocok tembem,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
aampun dsni kemas nunggu dikirim,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
he ngecewain jaihatnya tidak apik ukuranya gap pendek bingung bicara cust,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bergonya pendek laras ditali layer kerut pendek tidak rapi tidak rapi pesan corak warna aswad tidak dikasih warna dusty adam kapok biaya kualitas produk tidak baik,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
kemas rapi bahan tipis terawang siank bolonk suai fakta kualitas produk standar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
gamanah gausah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cepat barang cepat kemas rapi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bahannya bagus harganya bagus aksi jual krida yuhu kualitas barang baik barang original harga barang baik cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
pesan corak abuk silver coklatsusu dibaca kasian kerudung kondangan tidak suai warna tidak warna abuk siver afirmasi stok habis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kerudung tidak suai deskripsi gambar kualitas produk standar harga produk standar,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
jilbabnya bawahnya tdak bordir barang tidak original,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kirim bordir jilbab tidak rapi jilbab bahannya beda tipiss kualitas produk tidak baik cepat kirim tidak baik,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
kepala kyak kecil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bagus suai pesan bagus nyaman cukup musim,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
jahit rapi pengirimann cepat kerudungnyaa bagus terima kualitas produk baik harga produk baik cepat kirim baik,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
yahh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
barang tidak bagus barangnya tidak suai,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
kecewa jilbabnyaa kecill bngeet beda gambar rok plisketnya bagus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kalinya baik suka letak talinya tidak kalinya letak talinya jajar mata jenis jilbabnya khawatir gap gap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kualitas produk suai harga kemas kirim cepat kecil layer nyancing dipakenya,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
kerudung tidak laras deskripsi gambar kualitas barang standar harga produk standar,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
sukasaza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
barang cepat barang sesui pesan bagus pakai,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
aduh kualitas hijabnya tidak suai harga kirim biasa,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
kualitas tidak baik kemas lambat respon chat catat tidak suai catat jilbab dewasa jilbab tidak dipakek belas costumer kainx beda ygtipi kasar kecewa,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
puas benda laras pesan respon baik oke,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
barangnya kualitasnya suai harga kualitas produk standar,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
puas barang suai pesan bagus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bagus suka posisi talinya tidak suai bagus bahannya adem tidak ribet foto ala selebgram kualitas produk baik produk original harga produk baik cepat kirim baik,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
ngatung ukur orang size cuttingannya tidak laras deskripsi huhuhu mahfum harga segini,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
jilbab kecil muat kyknya oke harga,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
suka kualitas barang baik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jilbabnya bawahnya tdak jahit produk tidak original,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dateng pasmina teliti,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bagus bentuk kerudung jual bagus bentuk kerudung jual lgibagus bentuk jilbab jual bagus model jilbab jual bagus model jilbab jual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alir ukur foto benda kurang suai bahan jilbab tipis terawang alami harganya segitu tidak salah warna jilbab suai dikirim tingkatkan nilai barangnya,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
kirim cepat warna tidak cak kampung,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
produk lumaya baik harga baik jual teliti jilbab corn skin warna dusty pink dikirim kuning kunyit tidak pakai acara buang,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
barang bagus harga murah barang murah laras diharapkan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
barang aman suai deskripsi kualitas produk baik produk original harga produk baik kilat kirim baik respon jual baik,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
alhmdllah antar seminggu pengemassan kerudung bagus kecil jilbab tlng kemas bagus packingnya kebuka plstiknya tidak jatuh benda slh satunya,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
harga barang tidak banding belikan produknya baik harganya tidak banding bahan dasar kerudung menang motif iklannya kece adem terawang,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
lumayan puas awai kirim paket kurang teliti baca bakat,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kirim respon seller dateng gmn tidak respon chat teliti seller kemas cek mentang pesan kirim nunggu kurang dateng bahan jahit bagus,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
bagus pakai nyaman packingnya bagus cocok nii kado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cantik terima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
realpic puas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the best poko mutiara diatas bunga lem rentan lepas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tidak difoto cantikan difoto aslinya cucur go suka,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tidak suai foto jumbo eehh datng kecil kecewaa deehh krudungnya cabik jahahitan jual tidak awas jelek kecewa,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
pesan dateng kirim respon jual kurang baik,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
puas puas brngnya suai terima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
walldekor kaligrafi bahan mdf medium density board laminasi glossy gambar cerah tahan ukur tebal mm dibagian gantung tinggal tempel dipaku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jilbabnya lubang qc ditingkatin biar customer tidak kecewa,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
bahan suai harga,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tidak arti dh kerudung bocah kualitas barang tidak bagus produk tidak original,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kainnya tipis jahit tidak rapi cocoknya ukur segini,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
xnya hhi moca aga beda pertma pesan bagus terima smga berkah amanah dn smga custmrkuu suka yarobbal alamin suka kualitas produk baik produk original harga produk baik cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
keren kirim cepat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bahannya tipis kualitas produk tidak baik cepat kirim tidak baik respon jual tidak baik,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
catat aisiyah tali pashmina bahany kasar alpa kirim lbih teliti,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
pesan aman pakai kondangan lebaran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bagus pendek tidak suai gambar model kedepannya baik,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
senang barang bagus kualitasnya cukup suai harganya,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
salah pencet psanan salah pencet konfirmasi barang pesan transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
belakangnya pedek gasesuai ukur krudung,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kurang puas pendek nilai produk standar harga produk standar,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
suai deskripsi kilat respon now watching catat,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tidak niat jual barangnya nunggu kirim suai dikirim kurang barangnya kapok blokir blokiren tidak apa seller amanah,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
bagus laras harga kerudung kecill bagus peroleh chat tidak balas,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
simpel kemas rapi barang suai pesan cepat,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tidak suai gambar jilbab pendek,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bergo maryam kirim jilbab diamond tali,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
warnanya terang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kirim lumayan kualitas barang standar tipis,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
warna lupa tulis note warna kshnya warna abu netral suka lumayan suai flash deal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bagus kecil kerudungnya tidak besar bagus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
barangnya bagus banger barangnya bagus banger suai dipakai kayaknya laras alir wajah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bahannya bagus harga rupa terima coming soon adem hijabnya it kualitas produk baik produk original harga produk baik cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
kualitasnya bagus jilbab beda ukur kecil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chat salah corak kirim sesal catat dsni jual chat salah corak kirim sesal pesan dsni jual chat salah warna kirim sesal pesan dsni jual chat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
puas lumayan laras harga pendek blkang,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
warna dikrm tidak suai doa,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
biasa barangnya kerudung model warna beda kualitas bahannya beda dusty ungu lembut sdng putih kuning kasar jahit kurang rapi sisa benang tidak dipotong ukur kecil cocok sd seller smga masuk baik kedepannya,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pilih dusty pink pink beda tidak konsisten,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
awai pesan pertma oke pesan suai pesan pesannya pca kemna bayar asak tanggap belantan umur mengect sekli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
krudung pendek tali tidak,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
barang ditrima slamat cpat pengeiriman,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
barang bagus respon cepat barang suai pesan terima,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
bagus bangeet tidak pakai foto video saking bagus kurang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
benda baik harga murah tidak murah nilai oke suai pakai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
kecewa tidak asli foto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bumi sempurna pakingnya rapi suka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
materi kurang oke tipis bangetz,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
barang suai oke senang warnanya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
catat kya dtngnya kya,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
barang bagus bahan lumayan bagus murid tk oke,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kerudungnya kecil gap kerudungku ukur adi kerudungku harganya tidak cukup,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kualitas oke bangetf kualitas produk baik produk original harga produk baik cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
harga oke laden oke,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
barang tidak tidak tidak paham kesel lepas dana tidak pikir suai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
beda warna dengn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kualitas barang baik kualitas kirim tercepat harga produk baik kualitas produk original,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
aktivis tidak amanah pesan buah dikirim buah tidak jujur yach awai kilat tidak baik,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
suka barang baik barang oke cepat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
layan oke biasa biasa harganya mahal kurang laras kualitasnya,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
biasa barangnya produk kualitas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
barang suai catat suai catat kemas bagus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
benda bagus mantap suai pasanan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
pesan kilat response kilat mpacking baik bagus job,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
kualitas barang standard diperhatikan tali ikat tidak apik tali nyambung dipotong sehigga bordir jelek,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dikecewakan beli kecewa respon jual kemas seminggu warna tidak suai kain kerudung bergo tidak suai kain diamond kaku,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
warna laras bahan adem layer pendek kualitas barang standar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
barang tidak gambar tidak suai deskripsi kemas an dibungkus plastik keresek hitam kirim kualitas produk kurang baik cepat kirim kurang baik,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
cepat pesan siang barang suai pesan suka terima,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sedih ditunggu pesan laras buka jilbabnya aib hilang suai dicuci kedepannya teliti peroleh,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
kirim chat tidak dibales ukur kerudung beda beda parah kerudung basah ekspedisinya jatuh basah kecewa,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
harga ribu ukur kecil pesan habis tidak konfirmasi kirm tidak bertanggung amanah kualitas produk tidak baik,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
krdgnya alit gambar gede tk,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
barang cepat bahan adem nyaman hari,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
benda suai catat foto coksu jilbab besar difoto kecil yodahlah tidak barang,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bagus bagus suai pesan lucu rekomnded murah riah tidak rugi pokonya,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kurang suka ukur alit,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kirim oke seller lumayan responsif jilbabnya lumayan suai fotonya,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
lumayan puas navy dateng abu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
suka barang bagus respon cepat,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
suai pesan bahan jahit oke kecewa tulis sptnya cap bhnnya diperiksa sblm dikirim malu pakainya hrg segini hrsnya quality kontrolnya baik,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
baik kerudung tidak cocok bilang materi wolfis grade awai ukur tidak gambar kumaaf kerudung terawang jual kerudung layer,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
perhatikan catat orang corak salah kirim nilai jelek hijau,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kemas produk tunggu musim,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jahit kurang rapi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
barang barang dicoba suai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kirim cepat belanja,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
kemas tidak rapi baju,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kirim cepat produk original harga oke kemas rapi seller ramah,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
bulat diiket talinya wakakak overall bagus motifnya bahannya bagus kirim cepat terima seller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
psannya abu umur hitam krim kduanya hitam lbih pnjang drpda blkg pndek blkg ps pke duka tu nilai barang baik,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
cocok sd kualitas produk kurang baik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pesan jilbab aju berestp ongkos kirim sia ongkos kirim tara kg barang krg kg jk barangnya kosong afirmasi bayar kirim barang adajatuhnya nnt ngecewain pmbeli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
laksana tindak obat pasien puskesmas bantu lembah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
